Node,Value
Rome Carter,0.25420329122165863
Kayden Turner,0.3692359320896319
Alexandra Cooper,0.2568194115837162
Jonathan Gutierrez,0.2562132181718108
Callie Roberts,0.28180590481512524
Wren Nguyen,0.25177603727858044
Damian Sullivan,0.2746967169395931
Hadassah Price,0.25333068204414394
Hannah Brooks,0.28180590481512524
Arianna Adams,0.2577217507958647
Cyrus Reed,0.2568194115837162
Sydney Reyes,0.25459364515077254
Vincent Butler,0.2550711809397359
Sarah Lopez,0.25459364515077254
Avery Parker,0.27557549124524694
Elliot Morris,0.2550711809397359
Dylan Wright,0.2568194115837162
Sebastian King,0.2555667001003009
Amira Hall,0.27113366264547417
Arianna Taylor,0.2550711809397359
Violet Scott,0.2541072234644495
Kyle Miller,0.26619891787269606
Celeste Murphy,0.3718565173976496
Max Butler,0.25420329122165863
Sage Rodriguez,0.26670927080808304
Esther Lee,0.2646100701808085
Alexis Sanders,0.266547740962197
Sage Miller,0.2646100701808085
Skye Clark,0.34718875502008034
Aditya Flores,0.28180590481512524
Ella Butler,0.26270036790640633
Nico Rivera,0.2646100701808085
Peter Brown,0.28423141505113725
Elliot Rodriguez,0.25771626297577854
Sophie Gutierrez,0.2920431923749774
Everett Gutierrez,0.2819766087321187
Atlas Lewis,0.2819766087321187
Malachi Sanders,0.2620632910021978
Dante Moore,0.2754625941689237
Leon Rogers,0.2701743420318325
Emerson Morgan,0.25420329122165863
Raya Johnson,0.26619891787269606
Ian Flores,0.2577217507958647
Kai Morgan,0.25333068204414394
Margaret Hall,0.2702950175313219
Hadassah King,0.2577217507958647
Raiden King,0.26362161161390096
Elsie Sullivan,0.2541072234644495
Astrid Anderson,0.28180590481512524
Martin Martin,0.281993033469635
Valerie Rodriguez,0.25177603727858044
Michelle Powell,0.26619891787269606
Maeve Perry,0.25333068204414394
Maria Lewis,0.2589070839528093
Phoebe Diaz,0.26619891787269606
Lena James,0.259826968077113
Dylan Adams,0.26619891787269606
Cole Parker,0.2870151890629261
Bennett Wilson,0.26270036790640633
Elizabeth Baker,0.36179116970077424
Talia Reyes,0.26567593375113874
Cole Perez,0.2608489498582928
Mason Richardson,0.2589070839528093
Michael Wilson,0.2568194115837162
Mary Edwards,0.29448405070682987
Arianna Moore,0.2550711809397359
Archer Allen,0.2577217507958647
Seraphina Murphy,0.2589070839528093
Gideon Morgan,0.26147730464277225
Siobhan Edwards,0.2639521950581205
Mabel Russell,0.27606578317100433
Ari Carter,0.26482139926699855
Molly Wright,0.2555667001003009
Robert Howard,0.30472713539371815
Alexander Hernandez,0.25240086337236584
Kevin White,0.28844480987619014
Nevaeh Baker,0.2909584825828786
Callum Hall,0.2701743420318325
Gianna Adams,0.26116134043976436
Isaiah Moore,0.26270036790640633
Raelynn Bell,0.25459364515077254
Lincoln Foster,0.26482139926699855
Vihaan Diaz,0.28434159520733
Christopher Harris,0.29132266217354674
Leah Roberts,0.2550711809397359
Hannah White,0.25701028848093604
Azriel Martin,0.2884963768115942
Queen Hill,0.31199329767351935
Gia Adams,0.25426737675815925
Fiona Barnes,0.2788452677172611
Rae Cox,0.26670927080808304
Mabel Adams,0.2577217507958647
Nora Mitchell,0.25701028848093604
Kai Sullivan,0.26116134043976436
Vera Carter,0.2592898077232071
Samuel Gonzalez,0.26619891787269606
Soren Wilson,0.2568194115837162
Micah Moore,0.26343512613455805
Arya Evans,0.26619891787269606
Nicholas Martinez,0.27808924222232434
Beau Clark,0.25177603727858044
Elodie Kelly,0.26116134043976436
Natalie Reed,0.26362161161390096
Jennifer Green,0.2670859538784067
Lucy Nguyen,0.25333068204414394
Valerie Phillips,0.308584686774942
Gianna Reed,0.25426737675815925
Patrick Price,0.25459364515077254
Queen Bennett,0.2562132181718108
Theo Long,0.2568194115837162
Harper Anderson,0.26270036790640633
Arianna Wright,0.2608489498582928
Oliver King,0.274167789871898
Elise Fisher,0.27648832640380133
Victoria Carter,0.2550711809397359
Isaiah James,0.27690266195362456
Ryker Long,0.2592898077232071
Eric Cooper,0.28180590481512524
Lila Mitchell,0.27402501839587934
Rich Wood,0.25426737675815925
Ronan Foster,0.26619891787269606
Edward Ross,0.3348087084013389
Emmett Bailey,0.2508315803653772
Gavin Lee,0.28434159520733
Bryan Myers,0.2539206327560344
Ivy Martin,0.25420329122165863
Killian Miller,0.2673543997614288
Ace Foster,0.2646100701808085
Henry Turner,0.25177603727858044
Archie Myers,0.2596987383057248
Lana Foster,0.2819766087321187
Connor Russell,0.25529985023308793
Micah Peterson,0.2541072234644495
Simon Morris,0.25701028848093604
Morgan Powell,0.2608489498582928
Levi Gonzalez,0.26619891787269606
Otto Collins,0.25240086337236584
Beckett Walker,0.26408754186713795
Noah Lopez,0.27101527161986655
Lennox Fisher,0.2608489498582928
Vanessa Carter,0.2819766087321187
Roman Myers,0.2541072234644495
Israel Gonzalez,0.2773817981802764
Amber Ortiz,0.2708333333333333
David Howard,0.27686465589220965
Oscar Green,0.2562132181718108
Elise Russell,0.2577217507958647
Arianna Russell,0.2550711809397359
Eli Taylor,0.2539206327560344
Anya Rogers,0.2541072234644495
Layla Anderson,0.2562132181718108
Vivian Barnes,0.2646361062217801
Aubrey Hernandez,0.25420329122165863
Robin Lewis,0.25333068204414394
Vanessa Thomas,0.2568194115837162
Jade Taylor,0.26624869383490074
Rory Walker,0.2819766087321187
Talia Perez,0.2819766087321187
Sophie Myers,0.2638486189531512
Jasmine Collins,0.2834857765233584
Nick Gonzalez,0.28521267821373864
Phoebe Moore,0.26619891787269606
Jessica Rogers,0.35121370844880373
Kian Bell,0.2599274101754612
Zara Torres,0.2608489498582928
Isaac Walker,0.26524797825944024
Eliza Turner,0.2589070839528093
Elian Wilson,0.25310287859301317
Alana Brooks,0.26302292730631316
Sarah King,0.2758329914763663
Leilani Mitchell,0.25543724871521584
Kit Ortiz,0.317697396052079
Nick Harris,0.2798866855524079
Saoirse Hall,0.26524797825944024
Amira Jenkins,0.25426737675815925
Anaya Evans,0.2608489498582928
Ellie Bell,0.25240086337236584
Sara Parker,0.25420329122165863
Daisy Brown,0.3052459016393443
Jordan Gomez,0.2577217507958647
Kaia Hall,0.28798838814067484
Kian Hernandez,0.2568194115837162
Noah Collins,0.262971493134017
Athena Davis,0.2568194115837162
River Campbell,0.2562132181718108
Elijah Myers,0.25701028848093604
Jesse Long,0.2747871495061869
Jessica Thomas,0.266679887184911
Mia Powell,0.25701028848093604
Noa Ward,0.25771626297577854
Ezekiel Green,0.2589070839528093
Alex Lee,0.28180590481512524
Nina Morgan,0.2562132181718108
Robert Collins,0.26619891787269606
Cleo Fisher,0.275955630037507
Ellis Murphy,0.25897633414644583
Alexandra Wood,0.25333068204414394
Brielle Murphy,0.2788388434512153
Maria Brooks,0.2819766087321187
Archer James,0.2555667001003009
Kit Hughes,0.26270036790640633
Lilith Sanchez,0.25177603727858044
Mason Edwards,0.25333068204414394
Alice Cox,0.2691768787669862
River Hughes,0.26619891787269606
Samuel Garcia,0.2577217507958647
Elora Morales,0.29251256767208045
Leo Nelson,0.26619891787269606
Zachary Phillips,0.2756319744932817
Aaron Fisher,0.25962910128388017
Gavin Edwards,0.25701028848093604
August Phillips,0.34683058230169644
Dylan Scott,0.2575188569847974
Emery Bailey,0.2550711809397359
Quinn Smith,0.2550711809397359
Alma Myers,0.28215409721412754
Jack Hall,0.2589070839528093
Elena Moore,0.34085276557395516
Michelle Phillips,0.2555667001003009
Aaliyah Lee,0.2568194115837162
Lisa Williams,0.2562132181718108
Nora Reed,0.2608489498582928
Elsie Rogers,0.2708333333333333
Ophelia King,0.2819766087321187
Anya Young,0.25459364515077254
Lilith Johnson,0.25420329122165863
Seth Reyes,0.352744017953426
Athena Kelly,0.2607646482165749
Muhammad Rogers,0.31825293522134135
Amber Reyes,0.28890612878200156
Sophie Garcia,0.27803494101836645
Theodore Lopez,0.2608489498582928
Judah Kelly,0.25701028848093604
Aubrey Ortiz,0.2577217507958647
Delilah Fisher,0.2589070839528093
Owen Morris,0.2851689973257307
Mary Peterson,0.2541072234644495
Levi Stewart,0.297707482658533
Blake Evans,0.2984415840607585
Matthew Morgan,0.30597901655922133
Remi Wright,0.2541072234644495
Asa Gomez,0.2562132181718108
Silas Harris,0.276757028686416
Taylor Sanders,0.2887820474582742
Kaiden Collins,0.25685211319913837
Arden Taylor,0.2609642502910863
Atharv Martin,0.2590983045041959
Celeste Cooper,0.2646100701808085
Elliot Rivera,0.28875448830357037
Ashley Wilson,0.287246793008105
Arlo Cruz,0.2555667001003009
Christian Johnson,0.2589070839528093
Queen Russell,0.2773817981802764
Mina Reed,0.2539206327560344
Josephine Martin,0.2620632910021978
Rohan Walker,0.28610602210271263
Dean Hall,0.28215409721412754
Fiona Long,0.2604139771064635
Silas Clark,0.2940404752071135
Louis Baker,0.25177603727858044
Ezra Sullivan,0.2608489498582928
Fiona Foster,0.25420329122165863
Raya Howard,0.2646100701808085
Isha Bailey,0.25426737675815925
Julia Torres,0.25420329122165863
Sophie Cox,0.2562132181718108
Michael Rogers,0.3090693190668931
Peter King,0.27606578317100433
Sierra Cox,0.2555667001003009
Jean Diaz,0.28021392850527876
Nina Smith,0.250836778893483
Atharv Lopez,0.2592898077232071
Calvin Butler,0.25543185775338995
Eric Smith,0.2568194115837162
Isha Bell,0.2744662274783713
Cassius Gonzalez,0.2819766087321187
Ivy Kelly,0.27254405224342737
Marie Reyes,0.26482139926699855
Kit Roberts,0.26010616578195184
Jayden Ortiz,0.25420329122165863
June Hughes,0.2762548218483942
Luca Jones,0.28180590481512524
Harlow Cruz,0.28180590481512524
Elias Edwards,0.2608489498582928
Aria Powell,0.28008423586040915
Rose Gomez,0.266547740962197
Sylvia Johnson,0.26567593375113874
Amelia Barnes,0.2562132181718108
Ishaan Ortiz,0.2758172764667677
Emmett Price,0.2638514949695338
Michael Torres,0.2646100701808085
Declan Russell,0.2568194115837162
Stella Gray,0.2608489498582928
Riley Diaz,0.2589070839528093
Hayden Moore,0.26619891787269606
Lila Lee,0.2508315803653772
Zane Phillips,0.27772550999334544
Shiloh Jenkins,0.25685211319913837
Rachel Bennett,0.26270036790640633
Lauren Ramirez,0.2577217507958647
Mira Powell,0.25701028848093604
Louis Thompson,0.25701028848093604
Luna Moore,0.28303497304818587
Taylor Morales,0.2602851674229553
Charles Mitchell,0.25333068204414394
Cassius Carter,0.2550711809397359
Gia Scott,0.2639521950581205
Henry Richardson,0.28918915689999164
Henry Jenkins,0.2708333333333333
Noa Murphy,0.25621593014024874
Xavier Lopez,0.26838002949231093
Elodie Myers,0.29679855806368555
Phoenix Scott,0.2577217507958647
Ira Gray,0.2786526684164479
Beau Barnes,0.25897633414644583
Amir Sanchez,0.2608489498582928
Teagan James,0.25863874345549737
Lyra Clark,0.27402501839587934
Leo Diaz,0.2550711809397359
Rohan Nguyen,0.28180590481512524
Milo Reyes,0.2541072234644495
Killian Sullivan,0.2568194115837162
Naya Lee,0.26619891787269606
Robin Baker,0.26619891787269606
Penelope Johnson,0.2646100701808085
Ophelia Collins,0.26116134043976436
Avery Williams,0.2608489498582928
Amir Martinez,0.275905303591579
