Node,Value
Arden Watson,3.733206642981079
Elio Russell,3.933859373708998
Silas Foster,3.653019912418409
Elora Miller,3.5485416838800297
Andrea Brooks,3.523093447905478
Jace Murphy,3.731636784268363
Oscar Campbell,3.8019499297694788
Ariel Lopez,3.6438899446418245
Bennett Carter,3.7791456663637115
Nora Green,3.890894819466248
Maverick Parker,3.9353466082789392
Elian Parker,3.9278278112864577
Dean Roberts,3.674667437825333
Roman Smith,3.8937866644633563
Sylvia Martinez,3.9278278112864577
Finley Young,3.9204742625795257
Caleb Kelly,3.847227960009915
Josephine Jackson,3.916962736511609
Vincent Collins,3.8348756506651243
Skye Gonzalez,3.756589275386268
Kyle Baker,3.9278278112864577
Ruby Campbell,3.9148558208708586
Ezra Gutierrez,3.778773857721226
Finn Young,3.7639841361645874
Alexis Lee,3.9204742625795257
Declan Rogers,3.9278278112864577
Jean Bell,3.5566801619433197
David Ortiz,3.8419400148723457
Zane Wilson,3.733206642981079
Fiona Bailey,3.862389490209039
Sebastian Wright,3.847227960009915
Myles Scott,3.893290919606709
Wesley Lee,3.535239196893332
Maya Thompson,3.9353466082789392
Mateo Davis,3.8937866644633563
Ava Morales,3.7791456663637115
Finn Davis,3.890894819466248
Ellie Cook,3.7791456663637115
Amir Mitchell,3.8818887879038253
Alyssa Martinez,3.880153680905561
Aaliyah Jones,3.7791456663637115
John Evans,3.98673882508469
Mira Anderson,3.638271502933157
Sophie Turner,3.8336362885235067
Isha Collins,3.7968272329174586
Isla James,3.902999256382715
Phoenix Morris,3.756589275386268
Nico Bailey,3.551268280591589
Fatima Carter,3.880153680905561
Daisy Gomez,3.756589275386268
Ivy Hall,3.829050648599521
Zane Hall,3.890894819466248
Natasha Gonzalez,3.5463934561678925
Christian Price,3.8937866644633563
Reese Martinez,3.890894819466248
Jasper Nguyen,3.8336362885235067
Sophia Bell,3.9328678839957036
Lana King,3.7788151697926136
Michelle Butler,3.893290919606709
Amaya Flores,3.9278278112864577
Queen Peterson,3.7761298851524416
Ashley Gray,3.701313723870115
Leah Scott,3.436585970420557
Jade Watson,3.739857886474428
Martin Kelly,3.6827646038172355
Victoria Sanders,3.806618193836239
Victoria Taylor,3.93563579277865
Paul Ross,3.862389490209039
Levi Ortiz,3.9474097331240188
Elora Peterson,3.756589275386268
Rhys Jones,3.6184417086672727
Santiago Butler,3.9204742625795257
Jamie Gray,3.5386267867470873
Gianna Parker,3.9148558208708586
Wesley Phillips,3.91287284144427
Brielle Phillips,3.863463604065108
Lachlan Ross,3.756589275386268
Sydney Flores,3.8336362885235067
Gideon Murphy,3.8937866644633563
Skylar Williams,3.8336362885235067
Jasmine James,3.9204742625795257
Kaiden Jackson,3.7791456663637115
Leah Torres,3.848715194579856
Naya Sullivan,3.862389490209039
Jesse Scott,3.98070726266215
Yara Reed,3.933859373708998
Zion Reed,3.9576964388994464
Eli Johnson,3.6939188630917954
Aria Adams,3.933859373708998
Athena Long,3.8348756506651243
Daisy Martin,3.7791456663637115
Vivian King,3.9278278112864577
Freya Lewis,3.8937866644633563
Evan Anderson,3.7345286292654714
Hannah Phillips,3.8937866644633563
Naya Hill,3.724117987275882
Myles Sanchez,3.862389490209039
Paul Williams,3.9278278112864577
Evan Garcia,3.454432785259853
Siobhan Ramirez,3.7149467074279103
Francis Bailey,3.749277038750723
Lucas Taylor,3.902999256382715
Julia Murphy,3.890894819466248
Lyra Campbell,3.862389490209039
Piper Green,3.862389490209039
Flynn Morales,3.986656200941915
Gideon Carter,3.806618193836239
Adira Collins,3.756589275386268
Kaiden Jones,3.8937866644633563
Ezra Evans,3.9148558208708586
Lena Morgan,3.698008758159134
Ava Anderson,3.971783855242502
Ira Ortiz,3.6923076923076925
Natasha Cook,3.6881764851689662
Maverick Martinez,3.933859373708998
Nina Richardson,3.863463604065108
Sloane Roberts,3.5000826241427747
Josephine Smith,3.7791456663637115
Skyler Reyes,3.8363628852350655
Serena King,3.890894819466248
Kit Murphy,3.880153680905561
Callan Gonzalez,3.5485416838800297
Silas Phillips,3.5376352970337934
Luke Perry,3.7885648186400065
Remy Martinez,3.9328678839957036
Willow Turner,3.880153680905561
Aaron Jenkins,3.6901181525241675
Cleo Cooper,3.54416260431298
Kyle Robinson,3.862389490209039
Asa Adams,3.7761298851524416
Zane Sullivan,3.933859373708998
Arianna Reyes,3.806618193836239
Matilda Williams,3.880153680905561
Mateo Sanchez,3.8937866644633563
Kit Gutierrez,3.971783855242502
Reese Watson,3.5463934561678925
Elle Baker,3.902999256382715
Jessica Bennett,3.756589275386268
Paul Flores,3.8937866644633563
Laura Watson,3.701313723870115
Lennox Perez,3.7676195984466663
Maverick Clark,3.5463934561678925
Atticus Brown,3.404651739238205
Kaiden Morris,3.516896637197389
Rowan Price,3.938238453276047
Ali Gray,3.862389490209039
Damian Gomez,3.9353466082789392
Aubrey Morgan,3.902999256382715
Dylan Walker,3.914938445013633
Emily Carter,3.8244236966041476
Rayne Gomez,3.933859373708998
Sylvia Diaz,3.880153680905561
Anna Wood,3.749814095678757
Kyle Hughes,3.847269272081302
Nathan Morales,3.890894819466248
Alaina Hughes,3.9278278112864577
Kayden Ramirez,3.829050648599521
Isla Diaz,3.9619515822523343
Kieran Price,3.8349995868792863
Jedidiah Diaz,3.829050648599521
Willow Lopez,3.933859373708998
Julia Martin,3.5580847723704867
Rohan Hall,3.862389490209039
Amaya Perry,3.862389490209039
Theo Hernandez,3.9204742625795257
Jayden Richardson,3.7872841444270016
Sophie Hill,3.9328678839957036
Amara Barnes,3.933859373708998
Mika Miller,3.9328678839957036
Kayla Thompson,3.5485416838800297
Enzo Flores,3.893290919606709
Micah Carter,3.733206642981079
Ren Stewart,3.9474097331240188
Nova Ward,3.548252499380319
Skyler Gomez,3.806618193836239
Theo White,3.9575311906138975
Vanessa Sanders,3.6441378170701477
Amaya Sullivan,3.8095513509047345
Athena Morris,3.806618193836239
Millie Parker,3.880153680905561
Fatima Miller,3.6923076923076925
Athena Anderson,3.9328678839957036
Cleo Roberts,3.7933157068495413
Audrey Ward,3.8336362885235067
Lydia Butler,3.4315458977113114
Jedidiah Hill,3.5485416838800297
Isla Bell,3.8937866644633563
Sharon Rogers,3.6882177972403536
Fatima Lopez,3.862389490209039
Lyla Evans,3.5463934561678925
Quinn Perry,3.9278278112864577
Lena Jackson,3.9204742625795257
Avyaan Turner,3.7761298851524416
Logan Butler,3.54416260431298
Cassius Martinez,3.7920350326365364
Lola Price,3.863463604065108
Max Myers,3.948070726266215
Brooks Adams,3.8336362885235067
Matilda Hughes,3.9328678839957036
Dominic Reyes,3.8336362885235067
Lila James,3.54416260431298
Mya Bell,3.890894819466248
Matthew Cox,3.98070726266215
Cora Rogers,3.902999256382715
Sophia Hall,3.862389490209039
Cillian Williams,3.704370817152772
Mason Ward,3.862389490209039
Adeline Fisher,3.756589275386268
Mae Wilson,3.7700570106585145
William Miller,3.6867718747417997
Abel Kelly,3.9148558208708586
Valerie Fisher,3.9619515822523343
Cameron Edwards,3.902999256382715
Lyla Baker,3.9204742625795257
Dean Young,3.778773857721226
Cassandra Hughes,3.986656200941915
Madeline Diaz,3.495207799719078
Deborah Flores,3.443609022556391
Christopher Ramirez,3.7761298851524416
Lara Richardson,3.756589275386268
Yara Torres,3.78414442700157
Daniel White,3.9204742625795257
Mia Phillips,3.9204742625795257
Christian Howard,3.862389490209039
Ishaan Reed,3.8937866644633563
Ali Mitchell,3.5463934561678925
Aubrey Sanchez,3.815872097826985
Akira Hill,3.4197719573659424
Naya Reyes,3.9148558208708586
Zane Gutierrez,3.856688424357597
Enzo Harris,3.6923076923076925
Miles White,3.628232669586053
Harrison Bennett,3.880153680905561
Bryan Butler,3.5485416838800297
Laura Barnes,3.806618193836239
Olivia Collins,3.5463934561678925
Leon Rodriguez,3.8937866644633563
Delilah Richardson,3.9328678839957036
Alexandra Ortiz,3.6493018259935552
Claire Evans,3.866396761133603
Sasha Baker,3.8336362885235067
Zoey Hill,3.9328678839957036
Christopher King,3.679046517392382
Jesse Morris,3.596835495331736
Everett Brown,3.806618193836239
Arlo Myers,3.902999256382715
Ian Rivera,3.8336362885235067
Aurora Sanchez,3.8937866644633563
Adriel Gomez,3.701313723870115
Rebecca Jones,3.8937866644633563
Jason Morris,3.7761298851524416
Zion Myers,3.756589275386268
Raiden Thomas,3.933859373708998
Miles Hall,3.9619515822523343
Malachi Gutierrez,3.9328678839957036
Eleanor Cooper,3.756589275386268
Ayla Lee,3.4194414607948445
Camila James,3.653019912418409
Luka Murphy,3.902999256382715
Logan Long,3.9020077666694206
Rayne Edwards,3.856688424357597
Azariah Howard,3.933859373708998
Alexis Moore,3.8937866644633563
Aaliyah Powell,3.6493018259935552
George Foster,3.731636784268363
Lucia Flores,3.6125340824588945
Brielle Sanders,3.756589275386268
Alma Gomez,3.9278278112864577
Ian Richardson,3.3771378996942905
Arden Evans,3.6923076923076925
Kennedy Harris,3.893290919606709
Tyler Watson,3.749277038750723
Ace Cook,3.91287284144427
Anna Bell,3.5376766091051803
Jennifer Baker,3.7933157068495413
Shiloh Cruz,3.938238453276047
Emery Bennett,3.7177972403536312
Caleb Wright,3.9278278112864577
Jedidiah Cox,3.733206642981079
Violet Phillips,3.7791456663637115
Dylan Reed,3.8937866644633563
Orion Peterson,3.9020077666694206
Harrison Sanders,3.701313723870115
Logan Williams,3.862389490209039
Isaiah Mitchell,3.7791456663637115
Oscar Diaz,3.9576964388994464
Mya Hill,3.7749731471535983
Judah Miller,3.5463934561678925
Ishaan Turner,3.385359001900355
Rae Nelson,3.856688424357597
Sean Murphy,3.554160125588697
Cynthia Cox,3.627117243658597
Victoria Bailey,3.756589275386268
Brooks Gomez,3.8937866644633563
Ivan Kelly,3.8336362885235067
Robert Perez,3.692762125092952
Erin Butler,3.914938445013633
Michael Evans,3.948070726266215
Laura Walker,3.701313723870115
Aiden Roberts,3.862389490209039
Ariella Baker,3.902999256382715
Beckett Moore,3.806618193836239
Margaret Thompson,3.847227960009915
Aditya Lewis,3.9148558208708586
Abigail Evans,3.54416260431298
Scarlett Stewart,3.6685532512600183
Celeste Russell,3.856688424357597
Sierra Parker,3.5463934561678925
Simon Kelly,3.880153680905561
Lyra Scott,3.856688424357597
Emilia Butler,3.6985045030157813
Olivia Turner,3.8937866644633563
Gideon Rogers,3.3877551020408165
Milo Wright,3.769478641659093
Lisa Powell,3.693051309592663
Ren Hill,3.7920350326365364
Callen Perry,3.698008758159134
Celeste Watson,3.578699495992729
Luna Ramirez,3.806618193836239
Cyrus Anderson,3.806618193836239
Adira Ramirez,3.54416260431298
Lisa Hughes,3.8348756506651243
Josephine Gonzalez,3.7933157068495413
Sierra Stewart,3.91287284144427
Damian Cooper,3.880153680905561
Eva Lee,3.756589275386268
Wren Young,3.5830785755597785
Emilia Thompson,3.806618193836239
Hannah Anderson,3.7177972403536312
Pricilla Jackson,3.919110964223746
Gabriel Clark,3.91287284144427
Zoe Thomas,3.880153680905561
Victoria Watson,3.9328678839957036
Kaia White,3.9619515822523343
Rayne Wilson,3.8244236966041476
Teagan Richardson,3.866396761133603
Ian Rogers,3.7761298851524416
Josiah Powell,3.495207799719078
Ari Rogers,3.902999256382715
Emerson Stewart,3.806618193836239
Sara Williams,3.8937866644633563
Leilani Flores,3.54416260431298
Maisie Anderson,3.9148558208708586
Mia Baker,3.8336362885235067
Finley Wright,3.8336362885235067
Avi Lee,3.516896637197389
Alice Brown,3.677765843179377
Jasper Lewis,3.8937866644633563
Xander Ramirez,3.7791456663637115
Brian Lewis,3.756589275386268
Wren Reed,3.641122035858878
Theo Cox,3.9353466082789392
Amira Davis,3.9204742625795257
Penelope Brown,3.756589275386268
Bella Parker,3.880153680905561
Elena Parker,3.98070726266215
Callen Wright,3.6939188630917954
Abigail Flores,3.8336362885235067
Joshua Howard,3.8937866644633563
Kash Brooks,3.8336362885235067
Robin Wright,3.8937866644633563
Scott Miller,3.933859373708998
Rayna Walker,3.7761298851524416
Sage Nelson,3.933859373708998
Joseph Johnson,3.866396761133603
Naomi Gomez,3.7788151697926136
Nora Foster,3.4786003470213998
Nina Evans,3.8244236966041476
Abigail Watson,3.848715194579856
Josephine Butler,3.816037346112534
Ariana Garcia,3.890894819466248
Siobhan Allen,3.902999256382715
Jade Bell,3.9204742625795257
Jonah Reed,3.948070726266215
Camila Bell,3.9619515822523343
Bella Hall,3.9328678839957036
Esther Jenkins,3.756589275386268
Matthew Anderson,3.8937866644633563
Michael Baker,3.5463934561678925
Marcus Bennett,3.6734280756837148
Kyle Davis,3.756589275386268
Leon Ramirez,3.938238453276047
Elian Smith,3.9328678839957036
Atharv Ward,3.7569610840287533
Rhys Ward,3.7282078823432205
Kaiden Cruz,3.4544740973312402
Rory Ward,3.7791456663637115
Avery Scott,3.890894819466248
Isaiah Watson,3.815872097826985
Zachary Evans,3.890894819466248
Liam Myers,3.7791456663637115
Amy Sanchez,3.829050648599521
Mira Stewart,3.7791456663637115
Florence Ross,3.778402049078741
Jedidiah Rogers,3.7791456663637115
Pricilla Lopez,3.7791456663637115
Asa Young,3.8336362885235067
Maisie Sanchez,3.6396348012889366
Lisa Perry,3.7885648186400065
Azriel Perez,3.7791456663637115
Millie Peterson,3.5030984053540446
Yara Sullivan,3.6883004213831283
Elora Lopez,3.91287284144427
Gavin Cook,3.806618193836239
Nevaeh Wood,3.9278278112864577
River Turner,3.806618193836239
Elian Barnes,3.856688424357597
Cooper Kelly,3.938238453276047
Mira Rogers,3.6643394199785178
Paul Martin,3.933859373708998
Logan Cooper,3.7885648186400065
Astrid Morris,3.6661984631909443
Zoe Robinson,3.883252086259605
Mika Cox,3.756589275386268
Iris Walker,3.9278278112864577
Ophelia Cooper,3.7885648186400065
Mia Walker,3.829050648599521
Lola Sanders,3.880153680905561
Lauren Gonzalez,3.3372304387341982
Arthur James,3.477071800380071
Declan Nguyen,3.9619515822523343
Sylvia Sanders,3.8937866644633563
Cyrus Baker,3.7791456663637115
Theodore Edwards,3.8937866644633563
Damian Brooks,3.9619515822523343
Harper Smith,3.948070726266215
Jesse Perry,3.9328678839957036
Cleo Baker,3.6509543088490455
Abigail Cox,3.9328678839957036
Mabel Hughes,3.7791456663637115
Vincent Walker,3.661075766338924
Callie Watson,3.9619515822523343
Elena Rodriguez,3.862389490209039
Christian Cook,3.5485416838800297
Poppy Nguyen,3.8937866644633563
Rayna Lee,3.9619515822523343
Finn Bailey,3.890894819466248
Noah Mitchell,3.862389490209039
Marcus Rivera,3.751673138891184
Shiloh Stewart,3.9328678839957036
Grayson Parker,3.806618193836239
Skye Hughes,3.8336362885235067
Aubrey James,3.5463934561678925
Vincent Wilson,3.91287284144427
Cameron White,3.7180864248533423
Celeste Clark,3.45794431132777
Simon Williams,3.3917623729653803
Caroline Price,3.5485416838800297
Soren Rogers,3.9353466082789392
Brielle Jones,3.9204742625795257
Blair Murphy,3.890894819466248
Jude Wright,3.880153680905561
Liam Bell,3.9204742625795257
Blake Garcia,3.9204742625795257
Callie Ortiz,3.9619515822523343
Lennon Morales,3.7791456663637115
Aster Clark,3.933859373708998
Josephine Price,3.7920350326365364
Sasha Reyes,3.938238453276047
Harper Clark,3.8019499297694788
Royal Hernandez,3.856688424357597
Serena Peterson,3.880153680905561
Emmanuel Ortiz,3.704370817152772
Ellis Campbell,3.4841361645872926
Emma Collins,3.5959679418326034
Lola Nguyen,3.6713211600429645
Hunter Sullivan,3.986656200941915
Emilia Rodriguez,3.806618193836239
Alex Clark,3.880153680905561
Dominic Johnson,3.9148558208708586
Ira Miller,3.933859373708998
August Morris,3.902999256382715
Samantha Bennett,3.8135586218292987
Brandon White,3.9474097331240188
Elsie Harris,3.933859373708998
Lily Rodriguez,3.7361811121209616
Alex Martin,3.938238453276047
Aubrey Sullivan,3.790093365281335
Ira Baker,3.7791456663637115
Aiden Phillips,3.9204742625795257
Emily Murphy,3.8336362885235067
August Sanchez,3.9148558208708586
Millie Robinson,3.9278278112864577
Xavier Stewart,3.7791456663637115
Lucian Smith,3.880153680905561
Elliott Lopez,3.6965215235891926
Edward Stewart,3.288027761711972
Ren Gray,3.933859373708998
Aisha Long,3.7791456663637115
Alexis Reyes,3.9619515822523343
Cassius Anderson,3.5485416838800297
Deborah Taylor,3.8575146657853425
Eden Sanders,3.8336362885235067
Ivy Wood,3.815872097826985
Liam Ross,3.9148558208708586
Cooper Anderson,3.9576964388994464
Isabella Rivera,3.6923076923076925
Jean Sanchez,3.544451788812691
Ethan Carter,3.5959679418326034
Imogen White,3.806618193836239
Iris Roberts,3.756589275386268
Remi Ross,3.506692555564736
Anthony Cruz,3.9353466082789392
Killian Price,3.712798479715773
Delilah Wilson,3.91287284144427
Avyaan Howard,3.5485416838800297
Lana Gonzalez,3.6685532512600183
Ares Peterson,3.7700570106585145
Archie Mitchell,3.7441130298273158
Jasper Brooks,3.890894819466248
Evan Price,3.872097826985045
Caleb Sullivan,3.5934065934065935
Anaya Morgan,3.3112864579029995
Caroline Thomas,3.8575146657853425
Jack Gomez,3.8095513509047345
Elise Hughes,3.8244236966041476
Zion Scott,3.6143518135999337
Jason Gomez,3.8244236966041476
Emerson Ward,3.880153680905561
Julian Gutierrez,3.9474097331240188
Valerie Lewis,3.862389490209039
Eleanor Watson,3.8336362885235067
Felix Fisher,3.578203751136082
Andrew Martinez,3.862389490209039
Soren White,3.933859373708998
Emma Jackson,3.890894819466248
Liam Reyes,3.815872097826985
Tyler Bennett,3.8937866644633563
Andrea Jones,3.5813021564901266
Lachlan Diaz,3.9148558208708586
Lennon Scott,3.9204742625795257
Alexander King,3.756589275386268
Sasha Rodriguez,3.749400974964885
Lydia Adams,3.5485416838800297
Ashley Williams,3.806618193836239
Fiona Clark,3.8832107741882176
Cora Butler,3.9204742625795257
Anya Roberts,3.880153680905561
Thea Anderson,3.4253077749318352
Myles Garcia,3.872097826985045
Isha Martin,3.9353466082789392
Samantha Ross,3.516896637197389
Reese Adams,3.756589275386268
Luca Butler,3.7761298851524416
Jackson Turner,3.7920350326365364
Wren Anderson,3.5485416838800297
Grayson James,3.916962736511609
Sebastian Hill,3.9204742625795257
Madison Mitchell,3.9353466082789392
Hazel Brooks,3.44075848963067
Caroline King,3.9020077666694206
Raelynn Brooks,3.6923076923076925
Alina Morgan,3.749814095678757
Leah Rodriguez,3.54416260431298
David Butler,3.8937866644633563
Harper Stewart,3.641948277286623
Xavier Fisher,3.9204742625795257
Louise Evans,3.893290919606709
Harper Harris,3.482318433446253
Callum Cooper,3.5728744939271255
Giovanni Torres,3.8937866644633563
Ali Rodriguez,3.54416260431298
Leon Kelly,3.5485416838800297
Archer Thomas,3.7791456663637115
Hayden Williams,3.7558869701726842
Reese Flores,3.5485416838800297
George Nguyen,3.9328678839957036
Harper Green,3.9278278112864577
Jasper Williams,3.98070726266215
Rich Watson,3.7933157068495413
Aurora Mitchell,3.9353466082789392
Brielle Martinez,3.5888209534826077
Lila Phillips,3.8336362885235067
Eric Bailey,3.7079649673634636
Mateo Richardson,3.890894819466248
Cassius James,3.880153680905561
Tara Bennett,3.78414442700157
Isla Clark,3.5463934561678925
Leah Adams,3.7791456663637115
Arden Butler,3.6995373048004625
Phoenix Lopez,3.815872097826985
Ava Hall,3.806618193836239
Luke Edwards,3.6929686854498884
Valerie Miller,3.862389490209039
Aditya Jackson,3.749277038750723
Rory Hall,3.880153680905561
Zoey Taylor,3.5188383045525904
Eric Nelson,3.862389490209039
Rae Scott,3.880153680905561
Priscilla Nguyen,3.880236305048335
Alyssa Bennett,3.6122448979591835
Eleanor James,3.880236305048335
Siobhan Hill,3.5463934561678925
Callan Jackson,3.680038007105676
Erin Scott,3.8336362885235067
Mara Cox,3.8336362885235067
Rachel Martinez,3.9278278112864577
Liam Allen,3.557506403371065
Maya Cooper,3.933859373708998
Evangeline Wilson,3.890894819466248
Lilah Green,3.7933157068495413
Jason Collins,3.7791456663637115
Valerie Sanders,3.5463934561678925
Jessica Scott,3.9474097331240188
Joshua Bailey,3.5060315624225398
Max Jackson,3.9353466082789392
Inayah Bailey,3.914938445013633
Mika Sanders,3.749277038750723
Scott Powell,3.9148558208708586
Kayla Phillips,3.866396761133603
June Baker,3.9278278112864577
Ruby Morris,3.9204742625795257
Bryan Lopez,3.8937866644633563
Vivian Foster,3.880153680905561
Arianna Richardson,3.914938445013633
Sara Watson,3.9328678839957036
Milo Myers,3.9353466082789392
Bailey Reyes,3.8937866644633563
Kira Cox,3.8336362885235067
Nolan Green,3.91287284144427
Josephine Flores,3.7791456663637115
Mabel Thompson,3.781500454432785
Sophia Turner,3.5463934561678925
Camille Peterson,3.603982483681732
Justin Morris,3.5485416838800297
Charlie Richardson,3.639180368503677
Alaina Scott,3.5942741469057258
Aaliyah Butler,3.5485416838800297
Phoebe Richardson,3.7791456663637115
Lucas Adams,3.396430637032141
Sawyer Cook,3.5485416838800297
Nora Gutierrez,3.7761298851524416
Evelyn Turner,3.938238453276047
Hunter Brooks,3.7791456663637115
Theodore Mitchell,3.9204742625795257
Ethan Sullivan,3.862389490209039
Jace Brooks,3.3429728166570274
Nico Carter,3.4662893497479965
Lydia Foster,3.5485416838800297
Asa Thomas,3.862389490209039
Hunter Miller,3.5485416838800297
Madeline Bailey,3.78414442700157
Mara Harris,3.971783855242502
Rhea Stewart,3.856688424357597
Sarah Gutierrez,3.7639841361645874
Bailey Parker,3.862389490209039
Natalie Clark,3.786375278856482
Atlas Lee,3.756589275386268
Mira Kelly,3.736552920763447
Wyatt Garcia,3.7055275551516154
George Baker,3.8937866644633563
Eli Green,3.6649591010493268
Jace Perry,3.5485416838800297
Hayden Taylor,3.948070726266215
Austin Gray,3.639180368503677
Atlas Barnes,3.7791456663637115
Aisha Nguyen,3.890894819466248
Ariella Rodriguez,3.890894819466248
Rae Bailey,3.756589275386268
Robert Gray,3.6613649508386352
Savannah Evans,3.5485416838800297
Jayden Ross,3.6395521771461623
Atharv Johnson,3.902999256382715
Giovanni Clark,3.7074692225068167
Brianna Fisher,3.8937866644633563
Malachi Lee,3.933859373708998
Robert Lee,3.756589275386268
Mila Scott,3.713789969429067
Queen Smith,3.536271998678014
Tara Harris,3.848715194579856
Kian Morris,3.7791456663637115
Camille Foster,3.8419400148723457
Kevin Green,3.9328678839957036
Parker Bennett,3.719532347351896
Myles Hernandez,3.427249442287036
Ariana Roberts,3.890894819466248
Ariella Thompson,3.9204742625795257
Nicholas Phillips,3.8336362885235067
Avyaan Garcia,3.7761298851524416
Eden Moore,3.8937866644633563
Elora Bailey,3.986656200941915
Esme Miller,3.880153680905561
Kai Parker,3.778773857721226
Lana Thompson,3.9328678839957036
Sylvia Hernandez,3.336238949020904
Emmanuel Myers,3.98673882508469
Skylar Cruz,3.815872097826985
Remi Bailey,3.829050648599521
Ryker Scott,3.8937866644633563
Robin Bell,3.5463934561678925
Dylan Watson,3.6923076923076925
Grace Edwards,3.917912914153516
Aaliyah Campbell,3.5834090721308764
Adonis Sanders,3.627117243658597
Michael Perez,3.6923076923076925
Lennox Walker,3.938238453276047
Esme Long,3.9148558208708586
Lyla Davis,3.815872097826985
Joel Evans,3.806618193836239
Elise Adams,3.933859373708998
Athena Robinson,3.8336362885235067
Stella Mitchell,3.4544740973312402
Luka Allen,3.862389490209039
Mackenzie Peterson,3.806618193836239
Mila Cox,3.78414442700157
Wyatt Anderson,3.902999256382715
Ethan James,3.5585392051557463
Raya Davis,3.799429893414856
Jayden Ramirez,3.5463934561678925
Poppy Collins,3.890894819466248
Gia Howard,3.5557299843014127
Dean Gomez,3.7933157068495413
Talia Gomez,3.8937866644633563
Kian Reyes,3.756589275386268
Amira Morris,3.5485416838800297
Charles Cooper,3.5378831694621167
Zoey King,3.91287284144427
Leilani Lewis,3.808353300834504
Marie Wright,3.91287284144427
Robert Martin,3.902999256382715
Zoey Myers,3.890894819466248
Adriel Bennett,3.890894819466248
Evie Turner,3.9474097331240188
Gianna Bell,3.7180864248533423
Emmanuel Edwards,3.377055275551516
Harlow Hernandez,3.8937866644633563
Sharon Wright,3.806618193836239
Sara Reed,3.756589275386268
Celeste Gonzalez,3.7920350326365364
Natalie Miller,3.7791456663637115
Aaliyah Baker,3.8244236966041476
Maverick Ramirez,3.756589275386268
Elle Rivera,3.756589275386268
Lauren Collins,3.806618193836239
Mina Williams,3.862389490209039
Ali Murphy,3.8937866644633563
Louis Sullivan,3.9148558208708586
Vanessa Howard,3.5580847723704867
Rohan Lee,3.5485416838800297
Julian Wilson,3.862389490209039
Atharv Roberts,3.8336362885235067
Sloane Perry,3.9204742625795257
Dylan Green,3.5485416838800297
Max Hill,3.7441130298273158
Wesley Hall,3.7791456663637115
Jean Brown,3.5485416838800297
Scott Barnes,3.9148558208708586
Maisie White,3.91287284144427
Soren Thomas,3.491531025365612
Hailey Campbell,3.751673138891184
Skyler Williams,3.863463604065108
Lyra James,3.890894819466248
Blair Barnes,3.806618193836239
Daisy Bailey,3.7791456663637115
Mika Hall,3.5463934561678925
Penelope Thomas,3.756589275386268
Rose Foster,3.880153680905561
Ariella Flores,3.7791456663637115
Ruby Nelson,3.933859373708998
Callum Bennett,3.640378418573907
Cecilia Wood,3.880153680905561
Elian Hernandez,3.806618193836239
Miles Phillips,3.749277038750723
Grace Cooper,3.394860778319425
Josiah Diaz,3.756589275386268
Ava Johnson,3.9204742625795257
Julian Evans,3.9278278112864577
Ryan Sanders,3.5463934561678925
Joshua Ortiz,3.7960009914897133
Lilith Foster,3.749442287036272
Lana Gutierrez,3.98673882508469
Alyssa Butler,3.646533917210609
Marie Rodriguez,3.5575477154424524
Skye Ortiz,3.756589275386268
Leilani Jones,3.9020077666694206
Felix Hall,3.880153680905561
Raiden Richardson,3.749814095678757
Elian Cox,3.516896637197389
Atlas Smith,3.639345616789226
Jackson Richardson,3.902999256382715
Cole Clark,3.880153680905561
Max Lopez,3.9619515822523343
Sofia Martin,3.5953069486904075
Nathaniel Wood,3.933859373708998
Lola Lopez,3.933859373708998
Muhammad Taylor,3.701313723870115
Josiah Johnson,3.914938445013633
Logan Howard,3.9353466082789392
Esther Moore,3.5485416838800297
Mila Reyes,3.5728744939271255
Theo Morris,3.756589275386268
Nolan Moore,3.914938445013633
Anya Nelson,3.54416260431298
Camila Watson,3.8336362885235067
Skye Jones,3.852515905147484
Elliott Rivera,3.933859373708998
Athena Sanchez,3.6935057423779227
Julian Parker,3.880153680905561
Tristan Scott,3.98673882508469
Saoirse Morris,3.756589275386268
Cassandra Stewart,3.5205734115508553
Amelia James,3.4662893497479965
Ellie Anderson,3.7154837643559446
Dylan Butler,3.883252086259605
Elora Robinson,3.9204742625795257
Isaac Roberts,3.9328678839957036
Salem Martin,3.9204742625795257
Ian Phillips,3.971783855242502
Shiloh Adams,3.829050648599521
Lilah Scott,3.9353466082789392
Camila Martin,3.91287284144427
Emily Stewart,3.5485416838800297
Mary Jackson,3.5201602908369827
Finley Scott,3.847227960009915
Kayla Jackson,3.710567627860861
Cooper Baker,3.862389490209039
Damien Long,3.7761298851524416
Ryan Peterson,3.9328678839957036
Arden Roberts,3.863463604065108
Evie Kelly,3.9148558208708586
Skyler Watson,3.8937866644633563
Ellie Watson,3.890894819466248
Axel Walker,3.6536395934892174
Luna Taylor,3.880153680905561
Lana Rogers,3.98070726266215
Asher Hill,3.9278278112864577
Jennifer Rodriguez,3.7933157068495413
Arden Smith,3.8336362885235067
Rachel Hughes,3.749277038750723
Jennifer Edwards,3.880153680905561
Aurora Cook,3.5463934561678925
Elijah Scott,3.862389490209039
Alexander Cook,3.890894819466248
Oliver Bailey,3.890894819466248
Riley Thomas,3.5485416838800297
Benjamin Nguyen,3.880153680905561
Nathan Rivera,3.862389490209039
Kevin Perez,3.91287284144427
Mason Wright,3.4581921837560934
Kaiden Evans,3.8937866644633563
Noa Myers,3.8336362885235067
